Time;Sec;Object Name;Status;Value
10:46:08;3721;TIC Turbo Power;;6.8
10:46:08;3721;TIC Gauge 1;11;13.613
10:46:08;3721;TIC Gauge 2;5;9900000000
10:46:08;3721;TIC Gauge 3;5;9900000000
10:46:10;3723;TIC Turbo Speed;;1.6
10:46:10;3723;TIC Turbo Power;;8
10:46:10;3723;TIC Gauge 1;11;13.55
10:46:10;3723;TIC Gauge 2;5;9900000000
10:46:10;3723;TIC Gauge 3;5;9900000000
10:46:12;3725;TIC Turbo Speed;;1.6
10:46:12;3725;TIC Turbo Power;;6.1
10:46:12;3725;TIC Gauge 1;11;13.466
10:46:12;3725;TIC Gauge 2;5;9900000000
10:46:12;3725;TIC Gauge 3;5;9900000000
10:46:14;3727;TIC Turbo Power;;8.2
10:46:14;3727;TIC Turbo Speed;;1.6
10:46:14;3727;TIC Gauge 1;11;13.372
10:46:14;3727;TIC Gauge 2;5;9900000000
10:46:14;3727;TIC Gauge 3;5;9900000000
10:46:16;3729;TIC Gauge 2;5;9900000000
10:46:16;3729;TIC Turbo Speed;;1.6
10:46:16;3729;TIC Turbo Power;;7.7
10:46:16;3729;TIC Gauge 3;5;9900000000
10:46:16;3729;TIC Gauge 1;11;13.216
10:46:18;3731;TIC Turbo Speed;;1.6
10:46:18;3731;TIC Turbo Power;;7.5
10:46:18;3731;TIC Gauge 1;11;13.216
10:46:18;3731;TIC Gauge 2;5;9900000000
10:46:19;3732;TIC Gauge 3;5;9900000000
10:46:20;3733;TIC Turbo Speed;;1.6
10:46:20;3733;TIC Turbo Power;;6.1
10:46:20;3733;TIC Gauge 1;11;13.141
10:46:21;3734;TIC Gauge 2;5;9900000000
10:46:21;3734;TIC Gauge 3;5;9900000000
10:46:22;3735;TIC Turbo Speed;;1.6
10:46:22;3735;TIC Turbo Power;;7.3
10:46:23;3736;TIC Gauge 1;11;13.056
10:46:23;3736;TIC Gauge 2;5;9900000000
10:46:23;3736;TIC Gauge 3;5;9900000000
10:46:24;3737;TIC Turbo Speed;;1.6
10:46:25;3738;TIC Turbo Power;;6.8
10:46:25;3738;TIC Gauge 1;11;12.9
10:46:25;3738;TIC Gauge 2;5;9900000000
10:46:25;3738;TIC Gauge 3;5;9900000000
10:46:27;3740;TIC Turbo Speed;;1.6
10:46:27;3740;TIC Turbo Power;;8
10:46:27;3740;TIC Gauge 1;11;12.9
10:46:27;3740;TIC Gauge 2;5;9900000000
10:46:27;3740;TIC Gauge 3;5;9900000000
10:46:29;3742;TIC Turbo Speed;;1.6
10:46:29;3742;TIC Turbo Power;;7.5
10:46:29;3742;TIC Gauge 1;11;12.816
10:46:29;3742;TIC Gauge 2;5;9900000000
10:46:29;3742;TIC Gauge 3;5;9900000000
10:46:31;3744;TIC Turbo Speed;;1.6
10:46:31;3744;TIC Turbo Power;;7
10:46:31;3744;TIC Gauge 1;11;12.744
10:46:31;3744;TIC Gauge 2;5;9900000000
10:46:31;3744;TIC Gauge 3;5;9900000000
10:46:33;3746;TIC Turbo Speed;;1.6
10:46:33;3746;TIC Turbo Power;;5.6
10:46:33;3746;TIC Gauge 1;11;12.669
10:46:33;3746;TIC Gauge 2;5;9900000000
10:46:33;3746;TIC Gauge 3;5;9900000000
10:46:35;3748;TIC Turbo Speed;;1.6
10:46:35;3748;TIC Turbo Power;;5.4
10:46:35;3748;TIC Gauge 1;11;12.584
10:46:35;3748;TIC Gauge 2;5;9900000000
10:46:35;3748;TIC Gauge 3;5;9900000000
10:46:37;3750;TIC Turbo Speed;;1.6
10:46:37;3750;TIC Turbo Power;;6.1
10:46:37;3750;TIC Gauge 1;11;12.5
10:46:37;3750;TIC Gauge 2;5;9900000000
10:46:37;3750;TIC Gauge 3;5;9900000000
10:46:39;3752;TIC Turbo Speed;;1.6
10:46:39;3752;TIC Turbo Power;;7
10:46:39;3752;TIC Gauge 1;11;12.5
10:46:39;3752;TIC Gauge 2;5;9900000000
10:46:39;3752;TIC Gauge 3;5;9900000000
10:46:41;3754;TIC Turbo Speed;;1.6
10:46:41;3754;TIC Turbo Power;;6.8
10:46:41;3754;TIC Gauge 1;11;12.419
10:46:41;3754;TIC Gauge 2;5;9900000000
10:46:41;3754;TIC Gauge 3;5;9900000000
10:46:43;3756;TIC Turbo Speed;;1.6
10:46:43;3756;TIC Turbo Power;;8
10:46:43;3756;TIC Gauge 1;11;12.344
10:46:43;3756;TIC Gauge 2;5;9900000000
10:46:43;3756;TIC Gauge 3;5;9900000000
10:46:45;3758;TIC Turbo Speed;;1.6
10:46:45;3758;TIC Turbo Power;;5.4
10:46:45;3758;TIC Gauge 1;11;12.272
10:46:45;3758;TIC Gauge 2;5;9900000000
10:46:45;3758;TIC Gauge 3;5;9900000000
10:46:47;3760;TIC Turbo Speed;;1.6
10:46:47;3760;TIC Turbo Power;;6.1
10:46:47;3760;TIC Gauge 1;11;12.187
10:46:47;3760;TIC Gauge 2;5;9900000000
10:46:47;3760;TIC Gauge 3;5;9900000000
10:46:49;3762;TIC Turbo Speed;;1.6
10:46:49;3762;TIC Turbo Power;;8
10:46:49;3762;TIC Gauge 1;11;12.113
10:46:49;3762;TIC Gauge 2;5;9900000000
10:46:49;3762;TIC Gauge 3;5;9900000000
10:46:51;3764;TIC Turbo Speed;;1.6
10:46:51;3764;TIC Turbo Power;;8
10:46:51;3764;TIC Gauge 1;11;12.113
10:46:51;3764;TIC Gauge 2;5;9900000000
10:46:52;3765;TIC Gauge 3;5;9900000000
10:46:53;3766;TIC Turbo Speed;;1.6
10:46:53;3766;TIC Turbo Power;;7.5
10:46:53;3766;TIC Gauge 1;11;12.028
10:46:54;3767;TIC Gauge 2;5;9900000000
10:46:54;3767;TIC Gauge 3;5;9900000000
10:46:55;3768;TIC Turbo Speed;;1.6
10:46:55;3768;TIC Turbo Power;;8.4
10:46:56;3769;TIC Gauge 1;11;11.956
10:46:56;3769;TIC Gauge 2;5;9900000000
10:46:56;3769;TIC Gauge 3;5;9900000000
10:46:57;3770;TIC Turbo Speed;;1.6
10:46:57;3770;TIC Turbo Power;;7.5
10:46:58;3771;TIC Gauge 1;11;11.872
10:46:58;3771;TIC Gauge 2;5;9900000000
10:46:58;3771;TIC Gauge 3;5;9900000000
10:46:59;3772;TIC Turbo Speed;;1.6
10:47:00;3773;TIC Turbo Power;;7.3
10:47:00;3773;TIC Gauge 1;11;11.872
10:47:00;3773;TIC Gauge 2;5;9900000000
10:47:00;3773;TIC Gauge 3;5;9900000000
10:47:02;3775;TIC Gauge 2;5;9900000000
10:47:02;3775;TIC Turbo Speed;;1.6
10:47:02;3775;TIC Turbo Power;;7
10:47:02;3775;TIC Gauge 3;5;9900000000
10:47:02;3775;TIC Gauge 1;11;11.791
10:47:04;3777;TIC Turbo Speed;;1.6
10:47:04;3777;TIC Turbo Power;;6.1
10:47:04;3777;TIC Gauge 1;11;11.744
10:47:04;3777;TIC Gauge 2;5;9900000000
10:47:04;3777;TIC Gauge 3;5;9900000000
10:47:06;3779;TIC Turbo Power;;7
10:47:06;3779;TIC Turbo Speed;;1.6
10:47:06;3779;TIC Gauge 1;11;11.673
10:47:06;3779;TIC Gauge 2;5;9900000000
10:47:06;3779;TIC Gauge 3;5;9900000000
10:47:08;3781;TIC Turbo Speed;;1.6
10:47:08;3781;TIC Turbo Power;;6.3
10:47:08;3781;TIC Gauge 1;11;11.673
10:47:08;3781;TIC Gauge 2;5;9900000000
10:47:08;3781;TIC Gauge 3;5;9900000000
10:47:10;3783;TIC Gauge 2;5;9900000000
10:47:10;3783;TIC Turbo Speed;;1.6
10:47:10;3783;TIC Turbo Power;;6.5
10:47:10;3783;TIC Gauge 3;5;9900000000
10:47:10;3783;TIC Gauge 1;11;11.617
10:47:12;3785;TIC Gauge 1;11;11.555
10:47:12;3785;TIC Turbo Speed;;1.6
10:47:12;3785;TIC Turbo Power;;5.4
10:47:12;3785;TIC Gauge 2;5;9900000000
10:47:12;3785;TIC Gauge 3;5;9900000000
10:47:14;3787;TIC Turbo Speed;;1.6
10:47:14;3787;TIC Turbo Power;;8.7
10:47:14;3787;TIC Gauge 1;11;11.492
10:47:14;3787;TIC Gauge 2;5;9900000000
10:47:14;3787;TIC Gauge 3;5;9900000000
10:47:16;3789;TIC Turbo Speed;;1.6
10:47:16;3789;TIC Turbo Power;;8
10:47:16;3789;TIC Gauge 1;11;11.492
10:47:16;3789;TIC Gauge 2;5;9900000000
10:47:16;3789;TIC Gauge 3;5;9900000000
10:47:18;3791;TIC Turbo Speed;;1.6
10:47:18;3791;TIC Turbo Power;;6.1
10:47:18;3791;TIC Gauge 1;11;11.428
10:47:18;3791;TIC Gauge 2;5;9900000000
10:47:18;3791;TIC Gauge 3;5;9900000000
10:47:20;3793;TIC Turbo Speed;;1.6
10:47:20;3793;TIC Turbo Power;;6.8
10:47:20;3793;TIC Gauge 1;11;11.381
10:47:20;3793;TIC Gauge 2;5;9900000000
10:47:20;3793;TIC Gauge 3;5;9900000000
10:47:22;3795;TIC Turbo Speed;;1.6
10:47:22;3795;TIC Turbo Power;;5.4
10:47:22;3795;TIC Gauge 1;11;11.381
10:47:22;3795;TIC Gauge 2;5;9900000000
10:47:22;3795;TIC Gauge 3;5;9900000000
10:47:24;3797;TIC Turbo Speed;;1.6
10:47:24;3797;TIC Turbo Power;;6.1
10:47:24;3797;TIC Gauge 1;11;11.318
10:47:24;3797;TIC Gauge 2;5;9900000000
10:47:24;3797;TIC Gauge 3;5;9900000000
10:47:26;3799;TIC Turbo Speed;;1.6
10:47:26;3799;TIC Turbo Power;;7.5
10:47:26;3799;TIC Gauge 1;11;11.261
10:47:26;3799;TIC Gauge 2;5;9900000000
10:47:27;3800;TIC Gauge 3;5;9900000000
10:47:28;3801;TIC Gauge 2;5;9900000000
10:47:28;3801;TIC Turbo Speed;;1.6
10:47:28;3801;TIC Turbo Power;;6.5
10:47:28;3801;TIC Gauge 3;5;9900000000
10:47:28;3801;TIC Gauge 1;11;11.261
10:47:30;3803;TIC Turbo Speed;;1.6
10:47:30;3803;TIC Turbo Power;;7.5
10:47:31;3804;TIC Gauge 1;11;11.207
10:47:31;3804;TIC Gauge 2;5;9900000000
10:47:31;3804;TIC Gauge 3;5;9900000000
10:47:32;3805;TIC Turbo Speed;;1.6
10:47:32;3805;TIC Turbo Power;;6.1
10:47:33;3806;TIC Gauge 1;11;11.144
10:47:33;3806;TIC Gauge 2;5;9900000000
10:47:33;3806;TIC Gauge 3;5;9900000000
10:47:34;3807;TIC Turbo Speed;;1.6
10:47:35;3808;TIC Turbo Power;;7.5
10:47:35;3808;TIC Gauge 1;11;11.144
10:47:35;3808;TIC Gauge 2;5;9900000000
10:47:35;3808;TIC Gauge 3;5;9900000000
10:47:37;3810;TIC Gauge 3;5;9900000000
10:47:37;3810;TIC Turbo Speed;;1.6
10:47:37;3810;TIC Turbo Power;;5.4
10:47:37;3810;TIC Gauge 1;11;11.08
10:47:37;3810;TIC Gauge 2;5;9900000000
10:47:39;3812;TIC Gauge 1;11;11.08
10:47:39;3812;TIC Turbo Speed;;1.6
10:47:39;3812;TIC Turbo Power;;6.1
10:47:39;3812;TIC Gauge 2;5;9900000000
10:47:39;3812;TIC Gauge 3;5;9900000000
10:47:41;3814;TIC Turbo Speed;;1.6
10:47:41;3814;TIC Turbo Power;;6.8
10:47:41;3814;TIC Gauge 1;11;11.017
10:47:41;3814;TIC Gauge 2;5;9900000000
10:47:41;3814;TIC Gauge 3;5;9900000000
10:47:43;3816;TIC Turbo Speed;;1.6
10:47:43;3816;TIC Turbo Power;;8
10:47:43;3816;TIC Gauge 1;11;10.963
10:47:43;3816;TIC Gauge 2;5;9900000000
10:47:43;3816;TIC Gauge 3;5;9900000000
10:47:45;3818;TIC Turbo Speed;;1.6
10:47:45;3818;TIC Turbo Power;;7
10:47:45;3818;TIC Gauge 1;11;10.963
10:47:45;3818;TIC Gauge 2;5;9900000000
10:47:45;3818;TIC Gauge 3;5;9900000000
10:47:47;3820;TIC Gauge 2;5;9900000000
10:47:47;3820;TIC Turbo Speed;;1.6
10:47:47;3820;TIC Turbo Power;;6.1
10:47:47;3820;TIC Gauge 3;5;9900000000
10:47:47;3820;TIC Gauge 1;11;10.906
10:47:49;3822;TIC Turbo Speed;;1.6
10:47:49;3822;TIC Turbo Power;;7
10:47:49;3822;TIC Gauge 1;11;10.906
10:47:49;3822;TIC Gauge 2;5;9900000000
10:47:49;3822;TIC Gauge 3;5;9900000000
10:47:51;3824;TIC Turbo Speed;;1.6
10:47:51;3824;TIC Turbo Power;;7
10:47:51;3824;TIC Gauge 1;11;10.845
10:47:51;3824;TIC Gauge 2;5;9900000000
10:47:51;3824;TIC Gauge 3;5;9900000000
10:47:53;3826;TIC Turbo Speed;;1.6
10:47:53;3826;TIC Turbo Power;;7.5
10:47:53;3826;TIC Gauge 1;11;10.845
10:47:53;3826;TIC Gauge 2;5;9900000000
10:47:53;3826;TIC Gauge 3;5;9900000000
10:47:55;3828;TIC Turbo Speed;;1.6
10:47:55;3828;TIC Turbo Power;;6.1
10:47:55;3828;TIC Gauge 1;11;10.782
10:47:55;3828;TIC Gauge 2;5;9900000000
10:47:55;3828;TIC Gauge 3;5;9900000000
10:47:57;3830;TIC Turbo Speed;;1.6
10:47:57;3830;TIC Turbo Power;;7.5
10:47:57;3830;TIC Gauge 1;11;10.782
10:47:57;3830;TIC Gauge 2;5;9900000000
10:47:57;3830;TIC Gauge 3;5;9900000000
10:47:59;3832;TIC Turbo Speed;;1.6
10:47:59;3832;TIC Turbo Power;;7
10:47:59;3832;TIC Gauge 1;11;11.026
10:47:59;3832;TIC Gauge 2;5;9900000000
10:47:59;3832;TIC Gauge 3;5;9900000000
10:48:01;3834;TIC Turbo Speed;;1.6
10:48:01;3834;TIC Turbo Power;;7.3
10:48:01;3834;TIC Gauge 1;11;11.602
10:48:01;3834;TIC Gauge 2;5;9900000000
10:48:02;3835;TIC Gauge 3;5;9900000000
10:48:03;3836;TIC Turbo Power;;7
10:48:03;3836;TIC Turbo Speed;;1.6
10:48:03;3836;TIC Gauge 1;11;12.113
10:48:04;3837;TIC Gauge 2;5;9900000000
10:48:04;3837;TIC Gauge 3;5;9900000000
10:48:05;3838;TIC Turbo Speed;;1.6
10:48:05;3838;TIC Turbo Power;;8.4
10:48:06;3839;TIC Gauge 1;11;12.659
10:48:06;3839;TIC Gauge 2;5;9900000000
10:48:06;3839;TIC Gauge 3;5;9900000000
10:48:07;3840;TIC Turbo Speed;;1.6
10:48:08;3841;TIC Turbo Power;;6.5
10:48:08;3841;TIC Gauge 1;11;13.047
10:48:08;3841;TIC Gauge 2;5;9900000000
10:48:08;3841;TIC Gauge 3;5;9900000000
10:48:09;3842;TIC Gauge 3;5;9900000000
10:48:10;3843;TIC Turbo Speed;;1.6
10:48:10;3843;TIC Turbo Power;;7.5
10:48:10;3843;TIC Gauge 1;11;12.7
10:48:10;3843;TIC Gauge 2;5;9900000000
10:48:12;3845;TIC Gauge 2;5;9900000000
10:48:12;3845;TIC Turbo Speed;;1.6
10:48:12;3845;TIC Turbo Power;;6.1
10:48:12;3845;TIC Gauge 3;5;9900000000
10:48:12;3845;TIC Gauge 1;11;12.125
10:48:14;3847;TIC Turbo Speed;;1.6
10:48:14;3847;TIC Turbo Power;;7.7
10:48:14;3847;TIC Gauge 1;11;11.947
10:48:14;3847;TIC Gauge 2;5;9900000000
10:48:14;3847;TIC Gauge 3;5;9900000000
10:48:16;3849;TIC Turbo Speed;;1.6
10:48:16;3849;TIC Turbo Power;;6.1
10:48:16;3849;TIC Gauge 1;11;11.791
10:48:16;3849;TIC Gauge 2;5;9900000000
10:48:16;3849;TIC Gauge 3;5;9900000000
10:48:18;3851;TIC Turbo Speed;;1.6
10:48:18;3851;TIC Turbo Power;;6.1
10:48:18;3851;TIC Gauge 1;11;11.737
10:48:18;3851;TIC Gauge 2;5;9900000000
10:48:18;3851;TIC Gauge 3;5;9900000000
10:48:20;3853;TIC Turbo Speed;;1.6
10:48:20;3853;TIC Turbo Power;;7.5
10:48:20;3853;TIC Gauge 1;11;11.737
10:48:20;3853;TIC Gauge 2;5;9900000000
10:48:20;3853;TIC Gauge 3;5;9900000000
10:48:22;3855;TIC Turbo Speed;;1.6
10:48:22;3855;TIC Turbo Power;;7.3
10:48:22;3855;TIC Gauge 1;11;11.68
10:48:22;3855;TIC Gauge 2;5;9900000000
10:48:22;3855;TIC Gauge 3;5;9900000000
10:48:24;3857;TIC Turbo Speed;;1.6
10:48:24;3857;TIC Turbo Power;;7.5
10:48:24;3857;TIC Gauge 1;11;11.617
10:48:24;3857;TIC Gauge 2;5;9900000000
10:48:24;3857;TIC Gauge 3;5;9900000000
10:48:26;3859;TIC Turbo Speed;;1.6
10:48:26;3859;TIC Turbo Power;;8
10:48:26;3859;TIC Gauge 1;11;11.617
10:48:26;3859;TIC Gauge 2;5;9900000000
10:48:26;3859;TIC Gauge 3;5;9900000000
10:48:28;3861;TIC Turbo Speed;;3.3
10:48:28;3861;TIC Turbo Power;;77.8
10:48:28;3861;TIC Gauge 1;11;11.372
10:48:28;3861;TIC Gauge 2;5;9900000000
10:48:28;3861;TIC Gauge 3;5;9900000000
10:48:30;3863;TIC Turbo Speed;;6.6
10:48:30;3863;TIC Turbo Power;;88.5
10:48:30;3863;TIC Gauge 1;11;9.5354
10:48:30;3863;TIC Gauge 2;5;9900000000
10:48:30;3863;TIC Gauge 3;5;9900000000
10:48:32;3865;TIC Turbo Speed;;10
10:48:32;3865;TIC Turbo Power;;93
10:48:32;3865;TIC Gauge 1;11;6.613
10:48:32;3865;TIC Gauge 2;5;9900000000
10:48:32;3865;TIC Gauge 3;5;9900000000
10:48:34;3867;TIC Turbo Speed;;13.2
10:48:34;3867;TIC Turbo Power;;93
10:48:34;3867;TIC Gauge 1;11;4.1075
10:48:34;3867;TIC Gauge 2;5;9900000000
10:48:34;3867;TIC Gauge 3;5;9900000000
10:48:36;3869;TIC Turbo Speed;;16.2
10:48:36;3869;TIC Turbo Power;;96.1
10:48:36;3869;TIC Gauge 1;11;2.4434
10:48:36;3869;TIC Gauge 2;5;9900000000
10:48:37;3870;TIC Gauge 3;5;9900000000
10:48:38;3871;TIC Turbo Speed;;19.1
10:48:38;3871;TIC Turbo Power;;94
10:48:38;3871;TIC Gauge 1;11;1.5402
10:48:39;3872;TIC Gauge 2;5;9900000000
10:48:39;3872;TIC Gauge 3;5;9900000000
10:48:40;3873;TIC Gauge 3;5;9900000000
10:48:40;3873;TIC Turbo Speed;;21.9
10:48:40;3873;TIC Turbo Power;;97
10:48:41;3874;TIC Gauge 1;11;1.1038
10:48:41;3874;TIC Gauge 2;5;9900000000
10:48:42;3875;TIC Turbo Speed;;23.3
10:48:42;3875;TIC Turbo Power;;95.4
10:48:43;3876;TIC Gauge 1;11;0.90378
10:48:43;3876;TIC Gauge 2;5;9900000000
10:48:43;3876;TIC Gauge 3;5;9900000000
10:48:45;3878;TIC Turbo Speed;;26
10:48:45;3878;TIC Turbo Power;;97
10:48:45;3878;TIC Gauge 1;11;0.75678
10:48:45;3878;TIC Gauge 2;5;9900000000
10:48:45;3878;TIC Gauge 3;5;9900000000
10:48:47;3880;TIC Gauge 2;5;9900000000
10:48:47;3880;TIC Turbo Speed;;28.5
10:48:47;3880;TIC Turbo Power;;96.5
10:48:47;3880;TIC Gauge 3;5;9900000000
10:48:47;3880;TIC Gauge 1;11;0.63997
10:48:49;3882;TIC Gauge 2;5;9900000000
10:48:49;3882;TIC Turbo Speed;;31
10:48:49;3882;TIC Turbo Power;;97.3
10:48:49;3882;TIC Gauge 3;5;9900000000
10:48:49;3882;TIC Gauge 1;11;0.57283
10:48:51;3884;TIC Turbo Speed;;33.5
10:48:51;3884;TIC Turbo Power;;99.4
10:48:51;3884;TIC Gauge 1;11;0.51939
10:48:51;3884;TIC Gauge 2;5;9900000000
10:48:51;3884;TIC Gauge 3;5;9900000000
10:48:53;3886;TIC Turbo Speed;;35.9
10:48:53;3886;TIC Turbo Power;;98
10:48:53;3886;TIC Gauge 1;11;0.47705
10:48:53;3886;TIC Gauge 2;5;9900000000
10:48:53;3886;TIC Gauge 3;5;9900000000
10:48:55;3888;TIC Turbo Speed;;38.3
10:48:55;3888;TIC Turbo Power;;98
10:48:55;3888;TIC Gauge 1;11;0.44811
10:48:55;3888;TIC Gauge 2;5;9900000000
10:48:55;3888;TIC Gauge 3;5;9900000000
10:48:57;3890;TIC Gauge 1;11;0.43184
10:48:57;3890;TIC Turbo Speed;;40.6
10:48:57;3890;TIC Turbo Power;;100.1
10:48:57;3890;TIC Gauge 2;5;9900000000
10:48:57;3890;TIC Gauge 3;5;9900000000
10:48:59;3892;TIC Gauge 1;11;0.411
10:48:59;3892;TIC Turbo Speed;;42.8
10:48:59;3892;TIC Turbo Power;;97.7
10:48:59;3892;TIC Gauge 2;5;9900000000
10:48:59;3892;TIC Gauge 3;5;9900000000
10:49:01;3894;TIC Turbo Speed;;45
10:49:01;3894;TIC Turbo Power;;97
10:49:01;3894;TIC Gauge 1;11;0.39053
10:49:01;3894;TIC Gauge 2;5;9900000000
10:49:01;3894;TIC Gauge 3;5;9900000000
10:49:03;3896;TIC Turbo Speed;;47
10:49:03;3896;TIC Turbo Power;;96.8
10:49:03;3896;TIC Gauge 1;11;0.36996
10:49:03;3896;TIC Gauge 2;5;9900000000
10:49:03;3896;TIC Gauge 3;5;9900000000
10:49:05;3898;TIC Gauge 1;11;0.35862
10:49:05;3898;TIC Turbo Speed;;49.1
10:49:05;3898;TIC Turbo Power;;101
10:49:05;3898;TIC Gauge 2;5;9900000000
10:49:05;3898;TIC Gauge 3;5;9900000000
10:49:07;3900;TIC Turbo Speed;;51.1
10:49:07;3900;TIC Turbo Power;;100.8
10:49:07;3900;TIC Gauge 1;11;0.34276
10:49:07;3900;TIC Gauge 2;5;9900000000
10:49:07;3900;TIC Gauge 3;5;9900000000
10:49:09;3902;TIC Turbo Speed;;53.1
10:49:09;3902;TIC Turbo Power;;102.2
10:49:09;3902;TIC Gauge 1;11;0.33438
10:49:09;3902;TIC Gauge 2;5;9900000000
10:49:09;3902;TIC Gauge 3;5;9900000000
10:49:11;3904;TIC Turbo Speed;;55
10:49:11;3904;TIC Turbo Power;;101.3
10:49:11;3904;TIC Gauge 1;11;0.32544
10:49:11;3904;TIC Gauge 2;5;9900000000
10:49:12;3905;TIC Gauge 3;5;9900000000
10:49:13;3906;TIC Turbo Speed;;56.8
10:49:13;3906;TIC Turbo Power;;99.4
10:49:13;3906;TIC Gauge 1;11;0.31671
10:49:14;3907;TIC Gauge 2;5;9900000000
10:49:14;3907;TIC Gauge 3;5;9900000000
10:49:15;3908;TIC Turbo Speed;;58.7
10:49:15;3908;TIC Turbo Power;;100.1
10:49:16;3909;TIC Gauge 1;11;0.30633
10:49:16;3909;TIC Gauge 2;5;9900000000
10:49:16;3909;TIC Gauge 3;5;9900000000
10:49:17;3910;TIC Gauge 1;11;0.29918
10:49:17;3910;TIC Turbo Speed;;60.5
10:49:18;3911;TIC Turbo Power;;102
10:49:18;3911;TIC Gauge 2;5;9900000000
10:49:18;3911;TIC Gauge 3;5;9900000000
10:49:20;3913;TIC Turbo Speed;;62.3
10:49:20;3913;TIC Turbo Power;;101.7
10:49:20;3913;TIC Gauge 1;11;0.28879
10:49:20;3913;TIC Gauge 2;5;9900000000
10:49:20;3913;TIC Gauge 3;5;9900000000
10:49:22;3915;TIC Turbo Speed;;63.3
10:49:22;3915;TIC Turbo Power;;102
10:49:22;3915;TIC Gauge 1;11;0.28185
10:49:22;3915;TIC Gauge 2;5;9900000000
10:49:22;3915;TIC Gauge 3;5;9900000000
10:49:24;3917;TIC Gauge 2;5;9900000000
10:49:24;3917;TIC Turbo Speed;;65
10:49:24;3917;TIC Turbo Power;;103.2
10:49:24;3917;TIC Gauge 3;5;9900000000
10:49:24;3917;TIC Gauge 1;11;0.27305
10:49:26;3919;TIC Gauge 1;11;0.26618
10:49:26;3919;TIC Turbo Speed;;66.7
10:49:26;3919;TIC Turbo Power;;99.4
10:49:26;3919;TIC Gauge 2;5;9900000000
10:49:26;3919;TIC Gauge 3;5;9900000000
10:49:28;3921;TIC Turbo Power;;99.1
10:49:28;3921;TIC Turbo Speed;;68.4
10:49:28;3921;TIC Gauge 1;11;0.25909
10:49:28;3921;TIC Gauge 2;5;9900000000
10:49:28;3921;TIC Gauge 3;5;9900000000
10:49:30;3923;TIC Turbo Speed;;70
10:49:30;3923;TIC Turbo Power;;99.6
10:49:30;3923;TIC Gauge 1;11;0.25311
10:49:30;3923;TIC Gauge 2;5;9900000000
10:49:30;3923;TIC Gauge 3;5;9900000000
10:49:32;3925;TIC Gauge 1;11;0.24935
10:49:32;3925;TIC Turbo Speed;;71.7
10:49:32;3925;TIC Turbo Power;;102.9
10:49:32;3925;TIC Gauge 2;5;9900000000
10:49:32;3925;TIC Gauge 3;5;9900000000
10:49:34;3927;TIC Gauge 2;5;9900000000
10:49:34;3927;TIC Turbo Speed;;73.4
10:49:34;3927;TIC Turbo Power;;105.8
10:49:34;3927;TIC Gauge 3;5;9900000000
10:49:34;3927;TIC Gauge 1;11;0.24427
10:49:36;3929;TIC Turbo Speed;;75.1
10:49:36;3929;TIC Turbo Power;;107
10:49:36;3929;TIC Gauge 1;11;0.24168
10:49:36;3929;TIC Gauge 2;5;9900000000
10:49:36;3929;TIC Gauge 3;5;9900000000
10:49:38;3931;TIC Turbo Speed;;76.7
10:49:38;3931;TIC Turbo Power;;106.8
10:49:38;3931;TIC Gauge 1;11;0.23904
10:49:38;3931;TIC Gauge 2;5;9900000000
10:49:38;3931;TIC Gauge 3;5;9900000000
10:49:40;3933;TIC Turbo Speed;;78.4
10:49:40;3933;TIC Turbo Power;;102.7
10:49:40;3933;TIC Gauge 1;11;0.23152
10:49:40;3933;TIC Gauge 2;5;9900000000
10:49:40;3933;TIC Gauge 3;5;9900000000
10:49:42;3935;TIC Gauge 2;5;9900000000
10:49:42;3935;TIC Turbo Speed;;80
10:49:42;3935;TIC Turbo Power;;100.6
10:49:42;3935;TIC Gauge 3;5;9900000000
10:49:42;3935;TIC Gauge 1;11;0.22909
10:49:44;3937;TIC Turbo Speed;;81.5
10:49:44;3937;TIC Turbo Power;;97.5
10:49:44;3937;TIC Gauge 1;11;0.2266
10:49:44;3937;TIC Gauge 2;5;9900000000
10:49:44;3937;TIC Gauge 3;5;9900000000
10:49:46;3939;TIC Turbo Speed;;83
10:49:46;3939;TIC Turbo Power;;94.2
10:49:46;3939;TIC Gauge 1;11;0.22025
10:49:46;3939;TIC Gauge 2;5;9900000000
10:49:47;3940;TIC Gauge 3;5;9900000000
10:49:48;3941;TIC Turbo Speed;;84.3
10:49:48;3941;TIC Turbo Power;;90.2
10:49:48;3941;TIC Gauge 1;11;0.21649
10:49:49;3942;TIC Gauge 2;5;9900000000
10:49:49;3942;TIC Gauge 3;5;9900000000
10:49:50;3943;TIC Turbo Speed;;85.7
10:49:50;3943;TIC Turbo Power;;87.1
10:49:51;3944;TIC Gauge 1;11;0.21375
10:49:51;3944;TIC Gauge 2;5;9900000000
10:49:51;3944;TIC Gauge 3;5;9900000000
10:49:52;3945;TIC Gauge 2;5;9900000000
10:49:52;3945;TIC Turbo Speed;;86.9
10:49:53;3946;TIC Turbo Power;;86.4
10:49:53;3946;TIC Gauge 3;5;9900000000
10:49:53;3946;TIC Gauge 1;11;0.2102
10:49:55;3948;TIC Turbo Speed;;88.1
10:49:55;3948;TIC Turbo Power;;81.8
10:49:55;3948;TIC Gauge 1;11;0.20507
10:49:55;3948;TIC Gauge 2;5;9900000000
10:49:55;3948;TIC Gauge 3;5;9900000000
10:49:57;3950;TIC Turbo Speed;;88.8
10:49:57;3950;TIC Turbo Power;;81.8
