T,V1,V2,V3
+30.40200E-03,+1.68425364E+00,-39.09364051E+00,-21.46677E-03
+30.41600E-03,+1.68320503E+00,-39.05169627E+00,-21.46677E-03
+30.43000E-03,+1.68320503E+00,-38.95119376E+00,-18.95421E-03
+30.44400E-03,+1.68446131E+00,-38.90094250E+00,-21.46677E-03
+30.45800E-03,+1.68320503E+00,-38.84090778E+00,-21.46677E-03
+30.47200E-03,+1.68446131E+00,-38.75018873E+00,-21.46677E-03
+30.48600E-03,+1.68556017E+00,-38.69993748E+00,-21.46677E-03
+30.50000E-03,+1.68446131E+00,-38.59943496E+00,-20.74992E-03
+30.51400E-03,+1.68515816E+00,-38.57705768E+00,-18.95421E-03
+30.52800E-03,+1.68522175E+00,-38.52934993E+00,-20.47508E-03
+30.54200E-03,+1.68571760E+00,-38.44868119E+00,-18.95421E-03
+30.55600E-03,+1.68455515E+00,-38.34817868E+00,-21.46677E-03
+30.57000E-03,+1.68571760E+00,-38.30221422E+00,-21.46677E-03
+30.58400E-03,+1.68540942E+00,-38.28560044E+00,-21.46677E-03
+30.59800E-03,+1.68571760E+00,-38.16754083E+00,-21.46677E-03
+30.61200E-03,+1.68697388E+00,-38.14717365E+00,-21.46677E-03
+30.62600E-03,+1.68697388E+00,-38.03286744E+00,-21.46677E-03
+30.64000E-03,+1.68697388E+00,-37.94616863E+00,-21.46677E-03
+30.65400E-03,+1.68823016E+00,-37.94389195E+00,-21.46677E-03
+30.66800E-03,+1.68748972E+00,-37.84566611E+00,-21.46677E-03
+30.68200E-03,+1.68777123E+00,-37.79541486E+00,-21.46677E-03
+30.69600E-03,+1.68823016E+00,-37.74516360E+00,-21.46677E-03
+30.71000E-03,+1.68948644E+00,-37.62884727E+00,-21.46677E-03
+30.72400E-03,+1.68948644E+00,-37.58663620E+00,-21.46677E-03
+30.73800E-03,+1.68948644E+00,-37.54389202E+00,-21.46677E-03
+30.75200E-03,+1.68948644E+00,-37.44365606E+00,-21.46677E-03
+30.76600E-03,+1.68948644E+00,-37.44365606E+00,-21.46677E-03
+30.78000E-03,+1.68948644E+00,-37.36754068E+00,-20.17357E-03
+30.79400E-03,+1.68948644E+00,-37.24265103E+00,-18.95421E-03
+30.80800E-03,+1.68973103E+00,-37.23286729E+00,-19.44340E-03
+30.82200E-03,+1.68953003E+00,-37.14040496E+00,-19.04139E-03
+30.83600E-03,+1.69058531E+00,-37.04794264E+00,-21.46677E-03
+30.85000E-03,+1.68984486E+00,-37.04164601E+00,-21.46677E-03
+30.86400E-03,+1.69074272E+00,-36.99139475E+00,-22.86049E-03
+30.87800E-03,+1.69123857E+00,-36.94114349E+00,-21.46677E-03
+30.89200E-03,+1.69044788E+00,-36.87909837E+00,-23.97934E-03
+30.90600E-03,+1.69074272E+00,-36.79038972E+00,-21.46677E-03
+30.92000E-03,+1.69084988E+00,-36.69417373E+00,-21.46677E-03
+30.93400E-03,+1.69199900E+00,-36.68988721E+00,-21.46677E-03
+30.94800E-03,+1.69199900E+00,-36.60975159E+00,-21.46677E-03
+30.96200E-03,+1.69199900E+00,-36.53913344E+00,-22.55898E-03
+30.97600E-03,+1.69199900E+00,-36.52532946E+00,-23.28914E-03
+30.99000E-03,+1.69088682E+00,-36.38837967E+00,-21.46677E-03
+31.00400E-03,+1.69319837E+00,-36.38837967E+00,-21.46677E-03
+31.01800E-03,+1.69225692E+00,-36.28787716E+00,-21.46677E-03
+31.03200E-03,+1.69199900E+00,-36.23762590E+00,-21.46677E-03
+31.04600E-03,+1.69325528E+00,-36.16097767E+00,-23.97934E-03
+31.06000E-03,+1.69239436E+00,-36.10268623E+00,-22.25748E-03
+31.07400E-03,+1.69325528E+00,-36.03662087E+00,-23.97934E-03
+31.08800E-03,+1.69325528E+00,-35.98663590E+00,-23.97934E-03
+31.10200E-03,+1.69430390E+00,-35.89417358E+00,-23.97934E-03
+31.11600E-03,+1.69451157E+00,-35.88586710E+00,-22.28411E-03
+31.13000E-03,+1.69512124E+00,-35.80975144E+00,-22.75999E-03
+31.14400E-03,+1.69325528E+00,-35.78536459E+00,-21.46677E-03
+31.15800E-03,+1.69451157E+00,-35.64439484E+00,-23.97934E-03
+31.17200E-03,+1.69576785E+00,-35.58435956E+00,-26.40471E-03
+31.18600E-03,+1.69451157E+00,-35.54040466E+00,-23.97934E-03
+31.20000E-03,+1.69486998E+00,-35.51977176E+00,-21.46677E-03
+31.21400E-03,+1.69507098E+00,-35.43360579E+00,-22.86050E-03
+31.22800E-03,+1.69500742E+00,-35.35293761E+00,-22.45849E-03
+31.24200E-03,+1.69480642E+00,-35.29464616E+00,-21.46677E-03
+31.25600E-03,+1.69567400E+00,-35.23260077E+00,-23.97934E-03
+31.27000E-03,+1.69461872E+00,-35.18234951E+00,-23.76502E-03
+31.28400E-03,+1.69545969E+00,-35.13209825E+00,-23.97934E-03
+31.29800E-03,+1.69576785E+00,-35.01122912E+00,-23.97934E-03
+31.31200E-03,+1.69576785E+00,-34.98134448E+00,-21.46677E-03
+31.32600E-03,+1.69702413E+00,-34.88084197E+00,-23.97934E-03
+31.34000E-03,+1.69576785E+00,-34.82482665E+00,-21.75498E-03
+31.35400E-03,+1.69582475E+00,-34.78033946E+00,-23.86553E-03
+31.36800E-03,+1.69576785E+00,-34.69015326E+00,-23.46352E-03
+31.38200E-03,+1.69656522E+00,-34.66148044E+00,-22.38460E-03
+31.39600E-03,+1.69702413E+00,-34.57933443E+00,-23.97934E-03
+31.41000E-03,+1.69702413E+00,-34.51326880E+00,-23.97934E-03
+31.42400E-03,+1.69702413E+00,-34.42858066E+00,-23.59063E-03
+31.43800E-03,+1.69701748E+00,-34.42858066E+00,-23.97934E-03
+31.45200E-03,+1.69702413E+00,-34.33638434E+00,-21.88208E-03
+31.46600E-03,+1.69617651E+00,-34.32807815E+00,-23.97934E-03
+31.48000E-03,+1.69702413E+00,-34.17732438E+00,-22.68610E-03
+31.49400E-03,+1.69828041E+00,-34.15949989E+00,-23.97934E-03
+31.50800E-03,+1.69702413E+00,-34.12707312E+00,-21.95599E-03
+31.52200E-03,+1.69702413E+00,-34.02657061E+00,-23.89213E-03
+31.53600E-03,+1.69702413E+00,-33.97631935E+00,-21.78158E-03
+31.55000E-03,+1.69702413E+00,-33.92606809E+00,-22.18359E-03
+31.56400E-03,+1.69702413E+00,-33.85344038E+00,-21.46677E-03
+31.57800E-03,+1.69828041E+00,-33.75547972E+00,-20.47504E-03
+31.59200E-03,+1.69828041E+00,-33.72506307E+00,-23.97934E-03
+31.60600E-03,+1.69944284E+00,-33.62831478E+00,-21.65449E-03
+31.62000E-03,+1.69953669E+00,-33.62456055E+00,-21.46677E-03
+31.63400E-03,+1.69828041E+00,-33.57430930E+00,-21.46677E-03
+31.64800E-03,+1.69828041E+00,-33.49417313E+00,-22.96102E-03
+31.66200E-03,+1.69773429E+00,-33.40171080E+00,-21.46677E-03
+31.67600E-03,+1.69828041E+00,-33.30924848E+00,-21.46677E-03
+31.69000E-03,+1.69828041E+00,-33.27280176E+00,-21.75499E-03
+31.70400E-03,+1.69828041E+00,-33.17229924E+00,-21.58057E-03
+31.71800E-03,+1.69927879E+00,-33.13236402E+00,-21.46677E-03
+31.73200E-03,+1.69794194E+00,-33.03990170E+00,-20.54896E-03
+31.74600E-03,+1.69828041E+00,-32.99769063E+00,-21.46677E-03
+31.76000E-03,+1.69914133E+00,-32.95547957E+00,-21.46677E-03
+31.77400E-03,+1.69828041E+00,-32.87079170E+00,-21.46677E-03
+31.78800E-03,+1.69828041E+00,-32.82080618E+00,-21.46677E-03
+31.80200E-03,+1.69848806E+00,-32.72834385E+00,-21.46677E-03
+31.81600E-03,+1.69912804E+00,-32.68613279E+00,-21.46677E-03
+31.83000E-03,+1.69953669E+00,-32.59367046E+00,-22.76002E-03
+31.84400E-03,+1.69909107E+00,-32.56928416E+00,-21.46677E-03
+31.85800E-03,+1.69828041E+00,-32.50924833E+00,-21.46677E-03
+31.87200E-03,+1.69953669E+00,-32.46703726E+00,-21.46677E-03
+31.88600E-03,+1.69843781E+00,-32.36827914E+00,-23.66455E-03
+31.90000E-03,+1.69917829E+00,-32.28211262E+00,-19.67101E-03
+31.91400E-03,+1.69953669E+00,-32.26777662E+00,-22.86053E-03
+31.92800E-03,+1.70029710E+00,-32.19769048E+00,-21.46677E-03
+31.94200E-03,+1.69857528E+00,-32.16727411E+00,-23.38960E-03
+31.95600E-03,+1.69953669E+00,-32.06677160E+00,-21.46677E-03
+31.97000E-03,+1.70068583E+00,-32.01652034E+00,-21.46677E-03
+31.98400E-03,+1.69953669E+00,-32.01652034E+00,-21.46677E-03
+31.99800E-03,+1.69953669E+00,-31.91601783E+00,-21.46677E-03
+32.01200E-03,+1.69899057E+00,-31.86576657E+00,-21.46677E-03
+32.02600E-03,+1.69953669E+00,-31.76526406E+00,-22.15701E-03
+32.04000E-03,+1.69953669E+00,-31.71501280E+00,-21.17854E-03
+32.05400E-03,+1.69828041E+00,-31.61906143E+00,-21.46677E-03
+32.06800E-03,+1.69828041E+00,-31.57457479E+00,-20.95099E-03
+32.08200E-03,+1.69999559E+00,-31.51400777E+00,-20.54898E-03
+32.09600E-03,+1.69953669E+00,-31.46375652E+00,-21.46677E-03
+32.11000E-03,+1.69953669E+00,-31.39769034E+00,-19.74496E-03
+32.12400E-03,+1.69953669E+00,-31.31300275E+00,-19.34295E-03
+32.13800E-03,+1.69953006E+00,-31.26301695E+00,-21.48005E-03
+32.15200E-03,+1.69953669E+00,-31.21250023E+00,-21.88206E-03
+32.16600E-03,+1.69994534E+00,-31.16224898E+00,-21.46677E-03
+32.18000E-03,+1.69953669E+00,-31.11199772E+00,-21.46677E-03
+32.19400E-03,+1.69953669E+00,-31.01149521E+00,-21.46677E-03
+32.20800E-03,+1.69953669E+00,-30.92077754E+00,-21.46677E-03
+32.22200E-03,+1.69953669E+00,-30.90924803E+00,-21.37954E-03
+32.23600E-03,+1.69828041E+00,-30.86074144E+00,-21.46677E-03
+32.25000E-03,+1.69953669E+00,-30.76023892E+00,-21.46677E-03
+32.26400E-03,+1.69883981E+00,-30.73786301E+00,-21.46677E-03
+32.27800E-03,+1.69953669E+00,-30.63990125E+00,-21.46677E-03
+32.29200E-03,+1.69828041E+00,-30.60948515E+00,-21.46677E-03
+32.30600E-03,+1.69953669E+00,-30.55547912E+00,-21.46677E-03
+32.32000E-03,+1.69953669E+00,-30.41705095E+00,-21.25250E-03
+32.33400E-03,+1.69922855E+00,-30.44640578E+00,-21.46677E-03
+32.34800E-03,+1.69878956E+00,-30.35822887E+00,-21.46677E-03
+32.36200E-03,+1.69899056E+00,-30.23588108E+00,-21.46677E-03
+32.37600E-03,+1.69828041E+00,-30.15722384E+00,-21.46677E-03
+32.39000E-03,+1.69953669E+00,-30.15722384E+00,-19.24246E-03
+32.40400E-03,+1.69833729E+00,-30.10697259E+00,-21.58054E-03
+32.41800E-03,+1.69953669E+00,-30.05672133E+00,-21.46677E-03
+32.43200E-03,+1.69999558E+00,-29.95621882E+00,-21.46677E-03
+32.44600E-03,+1.69828041E+00,-29.88211217E+00,-21.46677E-03
+32.46000E-03,+1.69828041E+00,-29.80546505E+00,-20.67601E-03
+32.47400E-03,+1.69953669E+00,-29.80546505E+00,-21.46677E-03
+32.48800E-03,+1.69954332E+00,-29.70522771E+00,-18.96747E-03
+32.50200E-03,+1.69848804E+00,-29.64640591E+00,-21.46677E-03
+32.51600E-03,+1.69868905E+00,-29.58811446E+00,-23.16206E-03
+32.53000E-03,+1.69953669E+00,-29.50395751E+00,-23.97934E-03
+32.54400E-03,+1.69998232E+00,-29.45370625E+00,-21.46677E-03
+32.55800E-03,+1.69953669E+00,-29.40345499E+00,-21.46677E-03
+32.57200E-03,+1.69958031E+00,-29.30295248E+00,-21.46677E-03
+32.58600E-03,+1.69953669E+00,-29.30295248E+00,-23.66457E-03
